Sentence,Label,Numerical Label
You're a shame!,Accusatory,9
You're a disgrace to your family!,Accusatory,9
You're a disgrace to your country!,Accusatory,9
You're a disgrace to humanity!,Accusatory,9
You make me sick!,Accusatory,9
You disgust me!,Accusatory,9
You make me want to vomit!,Accusatory,9
You make me want to scream!,Accusatory,9
You make me want to cry!,Accusatory,9
You make me want to die!,Accusatory,9
Your intelligence is as sharp as a butter knife.,Acerbic,10
Your sense of humor is as dry as a desert.,Acerbic,10
Your personality is as bland as white bread.,Acerbic,10
Your appearance is as appealing as a dumpster fire.,Acerbic,10
Your presence is as welcome as a fart in an elevator.,Acerbic,10
Your opinions are as valuable as used gum.,Acerbic,10
Your advice is as helpful as a broken compass.,Acerbic,10
Your help is as appreciated as a kick in the teeth.,Acerbic,10
Your presence is as necessary as a third nipple.,Acerbic,10
Your existence is as pointless as a fart in the wind.,Acerbic,10
You are a complete and utter moron.,Acerbic,10
You are an insufferable idiot.,Acerbic,10
You are a hopeless imbecile.,Acerbic,10
You are a pathetic excuse for a human being.,Acerbic,10
You are a waste of space.,Acerbic,10
You are a blight on the human race.,Acerbic,10
You are a disgrace to your species.,Acerbic,10
You are an insult to intelligence.,Acerbic,10
You are a mockery of humanity.,Acerbic,10
Your hard work and dedication are truly inspiring,Admiring,11
I admire the way you always go above and beyond to help others,Admiring,11
You have an incredible talent for making people feel valued and appreciated,Admiring,11
Your creativity and originality never cease to amaze me,Admiring,11
I am constantly in awe of your strength and resilience,Admiring,11
Your intelligence and wit are truly impressive,Admiring,11
You have a gift for bringing people together and creating a sense of community,Admiring,11
Your compassion and empathy make the world a better place,Admiring,11
Your perseverance in the face of adversity is nothing short of admirable,Admiring,11
You are a true visionary and leader in your field,Admiring,11
I have the utmost respect for your honesty and integrity,Admiring,11
Your dedication to your craft is truly inspiring,Admiring,11
Your generosity and kindness are a shining example for us all,Admiring,11
I am continually impressed by your ability to overcome challenges and obstacles,Admiring,11
You have an incredible ability to make others feel heard and understood,Admiring,11
Your willingness to take risks and try new things is truly admirable,Admiring,11
Your determination to make a difference in the world is truly inspiring,Admiring,11
Your leadership and guidance have been invaluable to me,Admiring,11
I am constantly amazed by your talent and skill,Admiring,11
Your unwavering commitment to your values and beliefs is truly admirable,Admiring,11
Your sense of humor and wit always bring a smile to my face,Admiring,11
You have an amazing ability to inspire and motivate others,Admiring,11
Your unwavering dedication to your goals is truly inspiring,Admiring,11
Your generosity and selflessness never fail to impress me,Admiring,11
Your courage and bravery are truly admirable,Admiring,11
You have an incredible talent for bringing people together and creating harmony,Admiring,11
Your creativity and imagination are truly inspiring,Admiring,11
You are an amazing role model and inspiration to those around you,Admiring,11
Your strength and resilience in the face of adversity are truly admirable,Admiring,11
Your passion and enthusiasm for life are truly infectious,Admiring,11
Your intelligence and insight are truly impressive,Admiring,11
Your unwavering commitment to justice and fairness is truly inspiring,Admiring,11
Your ability to connect with others and build relationships is truly admirable,Admiring,11
Your positive attitude and optimism never fail to uplift those around you,Admiring,11
Your wisdom and guidance are truly invaluable,Admiring,11
Your dedication to your community and the world around you is truly inspiring,Admiring,11
Your attention to detail and commitment to excellence are truly impressive,Admiring,11
Your ability to remain calm and level-headed in difficult situations is truly admirable,Admiring,11
Your dedication to self-improvement and personal growth is truly inspiring,Admiring,11
Your ability to think outside the box and find creative solutions is truly impressive,Admiring,11
Your confidence and self-assurance are truly admirable,Admiring,11
Your grace and poise under pressure are truly impressive,Admiring,11
Your creativity never ceases to amaze me.,Admiring,11
You have such a positive impact on those around you.,Admiring,11
Your determination to succeed is truly inspiring.,Admiring,11
Your intelligence is unparalleled.,Admiring,11
You have a heart of gold.,Admiring,11
Your dedication to your work is truly admirable.,Admiring,11
You are a true leader in every sense of the word.,Admiring,11
You have an incredible talent for making people feel valued and heard.,Admiring,11
Your generosity knows no bounds.,Admiring,11
Your wisdom is truly remarkable.,Admiring,11
You are an inspiration to us all.,Admiring,11
Your compassion for others is truly heartwarming.,Admiring,11
You have an unwavering commitment to excellence.,Admiring,11
Your ability to stay calm under pressure is truly impressive.,Admiring,11
You have a contagious enthusiasm that is truly inspiring.,Admiring,11
You are a true master of your craft.,Admiring,11
Your ability to connect with others is truly remarkable.,Admiring,11
Your dedication to helping others is truly admirable.,Admiring,11
You have a remarkable ability to make the impossible possible.,Admiring,11
Your kindness and generosity are truly unmatched.,Admiring,11
Your work ethic is truly something to be admired.,Admiring,11
You have an incredible gift for making others feel at ease.,Admiring,11
Your attention to detail is truly impressive.,Admiring,11
Your positive attitude is infectious.,Admiring,11
You have an incredible ability to motivate and inspire others.,Admiring,11
Your commitment to your values is truly inspiring.,Admiring,11
Your intelligence and creativity are truly impressive.,Admiring,11
Your dedication to your goals is truly admirable.,Admiring,11
You are an incredible role model to those around you.,Admiring,11
Your ability to see the good in others is truly inspiring.,Admiring,11
Your compassion for others is truly unparalleled.,Admiring,11
You are a true visionary.,Admiring,11
Your ability to think outside the box is truly remarkable.,Admiring,11
Your dedication to your work is truly inspiring.,Admiring,11
Your leadership skills are truly exceptional.,Admiring,11
Your positive energy is contagious.,Admiring,11
You are a true asset to your team.,Admiring,11
Your kindness and generosity are truly inspiring.,Admiring,11
Your intelligence and wit are truly remarkable.,Admiring,11
Your unwavering commitment to your goals is truly inspiring.,Admiring,11
Your integrity is truly admirable.,Admiring,11
You have an incredible ability to adapt to any situation.,Admiring,11
Your positive attitude and outlook on life are truly infectious.,Admiring,11
Your creativity and innovation are truly inspiring.,Admiring,11
Your passion for what you do is truly inspiring.,Admiring,11
Your ability to communicate effectively is truly impressive.,Admiring,11
Your generosity and kindness are truly unmatched.,Admiring,11
Your dedication to your craft is truly admirable.,Admiring,11
Your ability to inspire and motivate others is truly remarkable.,Admiring,11
Your ability to remain calm and level-headed in difficult situations is truly impressive.,Admiring,11
Your intelligence and insight are truly remarkable.,Admiring,11
Your passion for learning is truly inspiring.,Admiring,11
Your dedication to making the world a better place is truly admirable.,Admiring,11
Your willingness to take risks is truly inspiring.,Admiring,11
Your empathy and compassion are truly remarkable.,Admiring,11
Your intelligence and wisdom are truly inspiring.,Admiring,11
Your generosity and kindness are truly infectious.,Admiring,11
Your resilience in the face of adversity is truly admirable.,Admiring,11
Your leadership skills are truly remarkable.,Admiring,11
Your ability to build and maintain relationships is truly inspiring.,Admiring,11
Your dedication to your work is truly admirable.,Admiring,11
Your positive attitude and outlook on life are truly inspiring.,Admiring,11
